Document_Name,Chapter,Section,SubSection,Paragraph_Synopsis,Sentence_Count,Additional_Context,Header,Footer,Indexed_Text,Table_Delimited,Hyperlinks
implementing-accounting-hub,7,Advanced Features,Generating Allocations and Periodic Entries Manually,"The table displays numerical values, with no discernible pattern or relationship between them. The numbers appear to be a list of decimal values with varying lengths and no obvious sequence or pattern.",1,Tips,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,226,334.69 38134 2 669.375 334.685 38134.04848 334.69 38134 669.38 76268 3 1004.0625 334.6825 38133.76363 334.68 38134 1004.06 114402 4 1338.75 334.69 38134.61818 334.69 38135 1338.75 152537 5 1673.4375 334.6875 38134.33333 334.69 38134 1673.44 190671 6 2008.125 334.685 38134.04848 334.69 38134 2008.13 228805 7 2342.8125 334.6825 38133.76363 334.68 38134 2342.81 266939 8 2677.5 334.69 38134.61818 334.69 38135 2677.5 305074 9 3012.1875 334.6875 38134.33333 334.69 38134 3012.19 343208 10 3346.875 334.685 38134.04848 334.69 38134 3346.88 381342 11 3681.5625 334.6825 38133.76363 334.68 38134 3681.56 419476 12 4016.25 334.69 38134.61818 334.69 38136 4016.25 457612,,
implementing-accounting-hub,7,Advanced Features,Generating Allocations and Periodic Entries Manually,"Here is a concise summary: Provide date format sources for multiperiod start and end dates, then assign them to accounting attributes. Define the multiperiod class in subledger accounting lookup and ensure transaction data remains available until all entries are finalized.",7,Tips,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,227,"Prerequisites - Provide date format sources to store the multiperiod start and end dates in transaction objects. - For the event class that supports multiperiod accounting, assign these sources to the accounting attributes: Multiperiod Start Date Multiperiod End Date - Define the multiperiod class in the subledger accounting lookup. The multiperiod class is used to identify the journal line for which the amount is prorated across multiple accounting periods. Tip: Accounted amounts for multiperiod journals are calculated by the Create Multiperiod Accounting process prorating proportionally to the entered amount. Rounding error differences are included in the prorated amount. Multiperiod transaction data must be available in transaction objects until the last multiperiod entry has been accounted in final status. Related Topics",,
implementing-accounting-hub,7,Advanced Features,Generating Allocations and Periodic Entries Manually,"Here is a 2-sentence summary: When implementing multiperiod accounting in Accounting Hub, determine when to raise a new accounting event based on changes to start and end dates, or amounts. A new event is required only if the amount is changed or a transaction is canceled, while date changes alone",5,Tips,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,227,"- Multiperiod Accounting - Considerations for Multiperiod Accounting - Manage User-Defined Formulas Considerations for Multiperiod Accounting To achieve a successful implementation of multiperiod accounting feature in Accounting Hub, the following points must be taken into consideration. Determine when to raise a new accounting event Determine when a new accounting event must be raised throughout the life cycle of a multiperiod transaction. - If only the multiperiod start and end dates are changed, a new accounting event isn't required. As the transaction object is maintained to provide the new multiperiod start date, the impact of the change is reflected in the next multiperiod journal. - Raise a new accounting event if the amount is changed, or a transaction is canceled after",,
implementing-accounting-hub,7,Advanced Features,Generating Allocations and Periodic Entries Manually,"The final status of a transaction remains unaffected when its multi-period start date changes, with no need to raise a new accounting event. Changes to the transaction object's multiperiod start date only impact future journal entries and next proration methods, not the original transaction.",6,Instruction,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,227,"the transaction is accounted in a Final status. If the multiperiod start date is changed after the transaction is accounted, it's not necessary to raise a new accounting event. The assumption is that all other transaction attributes remain the same. If the transaction object is maintained to provide the new multiperiod start date, the impact of the change is reflected in the next multiperiod journal. This depends on the prorate method and is also true for future journal entries. However, if the transaction amount is changed after the transaction is accounted; the new accounting event is needed, which affects the total deferral amount.",,
implementing-accounting-hub,7,Advanced Features,Generating Allocations and Periodic Entries Manually,"When updating transaction attributes, perform a detailed analysis to determine if a new accounting event is needed. Raise a transaction reversal event by setting the reversal date after the last multiperiod journal with Final status, reversing all existing entries.",6,None,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,228,"Tip: We suggest a detailed analysis be performed to determine whether to raise a new accounting event when transaction attributes are updated. Raise a transaction reversal event Consider the multiperiod journal accounting date when raising the transaction reversal event. Set the reversal accounting date to a date after the last multiperiod journal with Final status. A reversal entry reverses all existing final entries, including the multiperiod journals, with the reversal accounting date. For example, the transaction accounting date is on 01-Feb and multiperiod journals have been created for February and March with a Final status. If the transaction is canceled, the cancellation event should be set to 01-Apr or the first day of the next open period, whichever is later.",,
implementing-accounting-hub,7,Advanced Features,Generating Allocations and Periodic Entries Manually,"Multiperiod start and end dates must be provided for event classes that support multiperiod accounting, and both dates must be either blank or populated. Once created, the multiperiod end date should not be modified to a date prior to the accounting date of the last multiperiod journal.",6,Note,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,228,"Provide the multiperiod start and end dates The multiperiod start date and multiperiod end date must be provided in transaction objects for event classes that support multiperiod accounting. These date sources are mapped to the accounting attributes Multiperiod Start Date and Multiperiod End Date for the event class. They must both be blank or both be populated in the transaction objects. Once a multiperiod journal is created in Final status, the multiperiod end date should not be modified to any day prior to the accounting date of the last multiperiod journal in the primary and secondary ledgers. Deferring the multiperiod end date When you're deferring the multiperiod end date, then the recognition amount has to be adjusted. As the recognition",,
implementing-accounting-hub,7,Advanced Features,Generating Allocations and Periodic Entries Manually,"When a journal isn't generated based on the journal line rule, an offsetting entry is created to recognize the extra amount. A negative entry will be generated if the recognized amount exceeds the required offset.",6,Instruction,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,228,"line isn't generated based on the journal line rule, the switch debit and credit option isn't applicable. The appropriate offsetting entry for the positive or negative amount is generated to offset the extra recognition. For example, if you're extending for 3 months and have already run the multiperiod accounting for the first 2 months, you would have recognized more than the amount required to offset; hence a negative entry will be generated. Provide the multiperiod transaction data Multiperiod transaction data must be available in subledger transaction objects until the last multiperiod entry is accounted in Final status. At least one line level transaction object is required for the event class to use multiperiod feature. Ensure transaction objects are populated with",,
implementing-accounting-hub,7,Advanced Features,Generating Allocations and Periodic Entries Manually,"The multiperiod transaction object requires an updated start date if it's changed after accounting, allowing for proration calculation. Multiperiod recognition entries are created based on transaction data and accounting rules during the Create Multiperiod Accounting process.",7,Overview,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,228,"current data for the multiperiod transaction throughout the life cycle of multiperiod, even if the transaction is accounted. For example, if the multiperiod start date is changed after the transaction is accounted but not all future entries have been accounted. The new multiperiod start date should be populated in the transaction object. This enables the Create Multiperiod Accounting process to calculate the prorate amount according to the modified multiperiod date range. Process the multiperiod accounting Multiperiod recognition entries are created based on transaction objects data and accounting rule definition at the time the Create Multiperiod Accounting process is executed. - The entered amount value for the multiperiod journal is calculated by a formula. This formula is assigned to the Entered",,
implementing-accounting-hub,7,Advanced Features,Generating Allocations and Periodic Entries Manually,"The accounted amount for a multiperiod journal entry is calculated by the Create Multipperiod Accounting process, which prorates the entered amount proportionally and adjusts for any rounding differences.",2,Definition,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,228,"Amount accounting attribute on the multiperiod journal line rule. - The accounted amount value for multiperiod journals is calculated by the Create Multiperiod Accounting process, prorating proportionally to the entered amount, including rounding differences.",,
implementing-accounting-hub,7,Advanced Features,Generating Allocations and Periodic Entries Manually,"Multiperiod accounting entries aren't created if subledger reporting currencies or secondary ledgers are disabled, added after journal creation, or have an earlier transaction date than the first open period. The Create Multiperiod Accounting process only processes transactions once per accounting period and doesn't allow modifying the multiperiod start date to",5,Tips,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,229,"Multiperiod accounting entries aren't created: - If any subledger level reporting currency or secondary ledger is disabled, although the multiperiod transaction may not be fully recognized yet. - If subledger level reporting currency is added after the journal is created in Final status, the multiperiod journal isn't created for the new reporting currency. - If the transaction accounting date is prior to the first open period of a reporting currency or secondary ledger, the journal isn't created for the reporting currency or secondary ledger. Multiperiod transactions are processed by the Create Multiperiod Accounting process only once for each accounting period and transaction. - Don't modify the multiperiod start date for a transaction to a date in a prior accounting period",,
implementing-accounting-hub,7,Advanced Features,Generating Allocations and Periodic Entries Manually,"If a multiperiod transaction's start date is changed to a prior period, previously processed periods won't be reprocessed. Any adjustments will be accounted for in the next period.",6,Definition,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,229,"of the last multiperiod journal in primary and secondary ledgers. - If the multiperiod start date for a transaction is modified to a date in a prior accounting period, accounting periods that were previously processed for the transaction by the Create Multiperiod Accounting process aren't processed, regardless of the period status. Any adjustment in the prorated amount due to change of start date will be accounted in the next accounting period. Related Topics - Example of Multiperiod Accounting - Multiperiod Accounting Overview of Sequencing of Accounting Entries The following sequences are attached to subledger journal entries or general ledger journal entries. These two sequences aren't mutually exclusive and can coexist in the same journal entry. Accounting Sequence The accounting sequence",,
implementing-accounting-hub,7,Advanced Features,Generating Allocations and Periodic Entries Manually,"Here is a 2-sentence summary: The subledger journal entry sequence is assigned in completion date order using the accounting date, while the reporting sequence is used for both subledger and general ledger journal entries during period closure. The reporting sequence serves as the primary sorting criterion for displaying journal entries",6,Overview,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,229,"is assigned to subledger journal entries at the time that the journal entry is completed. The sequence is assigned in the completion date order using the accounting date as the date criterion for determining the sequence to be used. Reporting Sequence The reporting sequence is assigned to both subledger journal entries and general ledger journal entries when the accounting period is closed. This sequence is used by most of the legal reports required in some countries as the main sorting criterion to display the journal entries. Note: In some related documents, this sequence is referred to as the chronological sequence. Related Topics - Overview of Accounting and Reporting Sequences - How to Define Journal Sequences Manually",,
implementing-accounting-hub,7,Advanced Features,Generating Allocations and Periodic Entries Manually,"Oracle Fusion Subledger Accounting has several profile options that control access to and processing of data, including diagnostics mode, journal import disabling, and enablement of transfers to EBS GL or PSFT GL. These options allow administrators to customize how subledger accounting handles transactions and journal entries.",6,Overview,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,230,Subledger Accounting Profile Options Set values for each profile option to specify how Oracle Fusion Subledger Accounting controls access to and processes data. Profile Options The table contains the profile options that are available for subledger accounting. Profile Option Profile Display Name Profile Description XLA_DIAGNOSTIC_MODE Diagnostics Enabled Control whether transaction data used in accounting generation should be gathered for diagnostics. XLA_DISABLE_GLLEZL Journal Import Disabled Control whether subledger journal entries are imported to the general ledger. XLA_ENABLE_TRANSFER_TO_EBS_GL Enable Transfer to Oracle EBS GL Specify whether the target for transfer and post subledger journal entries is Oracle E-Business Suite General Ledger. XLA_ENABLE_TRANSFER_TO_PSFT_GL Enable Transfer to Oracle PeopleSoft GL Specify whether the target for transfer and post subledger journal entries is Oracle PeopleSoft,"Profile Option
Profile Display Name
Profile Description
XLA_DIAGNOSTIC_MODE
Diagnostics Enabled
Control whether transaction data used in
accounting generation should be gathered for
diagnostics.
XLA_DISABLE_GLLEZL
Journal Import Disabled
Control whether subledger journal entries are
imported to the general ledger.
XLA_ENABLE_TRANSFER_TO_EBS_GL
Enable Transfer to Oracle EBS GL
Specify whether the target for transfer and post
subledger journal entries is Oracle E-Business
Suite General Ledger.
XLA_ENABLE_TRANSFER_TO_PSFT_GL
Enable Transfer to Oracle PeopleSoft GL
Specify whether the target for transfer and post
subledger journal entries is Oracle PeopleSoft
General Ledger.
XLA_OTE_OLA_POLLING_INTERVAL
Online Accounting Request Polling Interval
Set the interval in seconds for online
accounting engine to check for incoming
accounting requests.
XLA_OTE_OLA_PROCS
Number of Online Accounting Processes
Set the number of processes for online
accounting.
XLA_OTE_OLA_TIMEOUT_LIMIT
Online Accounting Processing Timeout Limit
Set the number of seconds online accounting
engine attempts to process a transaction before
timing out.
XLA_SHOW_ZERO_AMT_JRNL
Zero Amount Journal Lines Displayed
Show zero amount journal lines.
ORA_XLA_DELETE_TARGET_MAPPINGS_ON_
IMPORT
Delete and Upload Mapping Set Values on
Import
Enable the deletion of existing mapping
set values in the target environment when
importing mapping sets.",
implementing-accounting-hub,7,Advanced Features,Generating Allocations and Periodic Entries Manually,"Here is a concise summary: This section allows you to configure online accounting settings, including polling interval, process count, and timeout limit. You can also control display of zero-amount journal lines and enable deletion of existing mapping set values during import.",7,Overview,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,230,General Ledger. XLA_OTE_OLA_POLLING_INTERVAL Online Accounting Request Polling Interval Set the interval in seconds for online accounting engine to check for incoming accounting requests. XLA_OTE_OLA_PROCS Number of Online Accounting Processes Set the number of processes for online accounting. XLA_OTE_OLA_TIMEOUT_LIMIT Online Accounting Processing Timeout Limit Set the number of seconds online accounting engine attempts to process a transaction before timing out. XLA_SHOW_ZERO_AMT_JRNL Zero Amount Journal Lines Displayed Show zero amount journal lines. ORA_XLA_DELETE_TARGET_MAPPINGS_ON_ IMPORT Delete and Upload Mapping Set Values on Import Enable the deletion of existing mapping set values in the target environment when importing mapping sets. Related Topics - Overview of Profile Options,,Overview of Profile Options | https://www.oracle.com/pls/topic/lookup?ctx=fa25b&id=s20052785
implementing-accounting-hub,7,Advanced Features,Generating Allocations and Periodic Entries Manually,"Here is a concise summary: You can reverse a transaction in Accounting Hub by importing a new transaction record with the same number and a reversal indicator set to Y, which generates an offsetting accounting that reverses the original transaction's effects. Note: GL dates must be prior to or equal",8,Note,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,231,Transaction Reversal You can import a new transaction record to Accounting Hub to reverse the accounting of a transaction in the same batch or an existing transaction. Make sure that the new transaction record includes these values: - The same transaction number as the transaction you want to reverse. - The value of the reversal indicator as Y. Here's what happens when you import the new transaction record. Accounting Hub generates a reversal accounting that offsets the accounting of the original transaction. Note: - Line record is not needed when importing reversal records. - The GL date for the reversal should be prior to or the same as the GL date of the non-reversal journal entry. Example of Transaction Reversal,,
implementing-accounting-hub,7,Advanced Features,Generating Allocations and Periodic Entries Manually,"An accounting transaction is imported and accounted for in Accounting Hub, then later canceled in the source system. To reverse the transaction, a new transaction with the same number is imported with a reversal indicator set as Y, which creates offsetting journal entries to cancel the original effect.",7,Overview,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,231,"Let's say that an accounting transaction with transaction number 1001 is imported and accounted in Accounting Hub successfully. Later, this transaction is canceled in the source system. To reverse the accounting transaction created in Accounting Hub, you import a new accounting transaction with the same transaction number 1001 and set the reversal indicator as Y. After the new accounting transaction record is imported, Accounting Hub creates journal entries to offset the accounting effect from the original transaction. Before You Start Here are some of the things you must do before you can start using transaction reversals: - Enable the Flexible Configuration of the Accounting Flow feature. - Opt in to enable this feature. - Enable transaction reversal for subledgers that",,
implementing-accounting-hub,7,Advanced Features,Generating Allocations and Periodic Entries Manually,"Use the latest transaction template for the subledger to reverse multiperiod accounting transactions, ensuring the reversal record's transaction date is on or after the last entry's accounting date. You can also configure an accounting rule to use a user-specified source as the reversal accounting date for Accounting Hub transactions.",7,Tips,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,231,"use this feature. - Download and use the latest transaction template for the subledger. Other Implementation Considerations You might be wondering how to reverse a multiperiod accounting transaction. In such a case, make sure that the transaction date for the reversal record is on or after the accounting date of the last multiperiod accounting entry of the transaction being reversed. Import Accounting Hub Reversal Transactions with User-Specified Reversal Date You can configure an accounting rule to use a user-specified source as the reversal accounting date for Accounting Hub transactions. This provides you with the flexibility to use other date sources as the accounting date for both original and reversal transactions. You can configure the accounting date of subledger journal entries",,
implementing-accounting-hub,7,Subledger Accounting Reporting,Generating Allocations and Periodic Entries Manually,"This feature allows for backdated transactions to be accounted for in the current period by using a custom accounting date. The order of importing reversal and non-reversal records doesn't matter, as the system will process them correctly.",7,Tips,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,232,"This feature lets you account for backdated transactions. Make sure you account for backdated transactions in the current period by keeping the original transaction date for reference. If you choose to do this, you'll need to select a date source other than the predefined Transaction Date source for the Accounting Date accounting attribute. Note: There's no need to import reversal in any specific order. If the reversal record is imported before the non- reversal record, the reversal will be held in the interface table. When the non-reversal record is imported, the Import Accounting Transaction process checks the interface table and processes the reversal record with the same transaction number. Subledger Accounting Reporting Oracle Fusion Subledger Accounting Predefined Reports Oracle Subledger","Display Name
Description
Account Analysis Report
Provides drill down information about the movement on a particular account for a period or range of
periods. It only includes journal entries posted to general ledger.
Account Analysis by Legal Entity Report
Prints account balances by account combination and selected segments with subledger journal details,
including third-party information and sequences. Flexible grouping and sorting options are provided at
submission.",
implementing-accounting-hub,7,Subledger Accounting Reporting,Generating Allocations and Periodic Entries Manually,"Accounting provides comprehensive reports for fiscal and internal control purposes, including detailed subledger journal entries and supporting transaction information. Reports can be scheduled and run from the Scheduled Processes work area or accessed through the Reports and Analytics work area.",6,Instruction,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,232,"Accounting provides accounting reports for fiscal and internal control purposes. The reports are comprehensive from a financial standpoint and include the best source of information for each type of journal entry. These reports can be used in lieu of the General Ledger-based journals and account analysis reports to see detailed subledger journal entries as well as supporting transaction information. Scheduled Processes work area Reports can be scheduled and run from the Scheduled Processes work area found in Tools on the Navigator. Reports and Analytics work area In some cases, reports are also: - These reports are available from the Reports and Analytics work area, found in Tools on the Navigator, or from other work areas. - Opened using links that",,
implementing-accounting-hub,7,Subledger Accounting Reporting,Generating Allocations and Periodic Entries Manually,"The BI catalog includes predefined reports for account analysis and journal reporting, such as the Account Analysis Report and Account Analysis by Legal Entity Report. These reports provide detailed information on accounting movements and balances by account combination and segments.",7,Instruction,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,232,"deploy the business intelligence (BI) catalog. The following table contains the primary predefined reports by type: Account Analysis Reports This table contains a listing of Subledger Accounting account analysis reports. Display Name Description Account Analysis Report Provides drill down information about the movement on a particular account for a period or range of periods. It only includes journal entries posted to general ledger. Account Analysis by Legal Entity Report Prints account balances by account combination and selected segments with subledger journal details, including third-party information and sequences. Flexible grouping and sorting options are provided at submission. Journal Reports This table contains a listing of Subledger Accounting journal reports.",,
implementing-accounting-hub,7,Subledger Accounting Reporting,Generating Allocations and Periodic Entries Manually,"The Oracle reports provide detailed information on subledger journal activity, including daily journals, journal entries, and journal ledgers, with flexible sorting options. These reports offer a real audit trail between general ledger and subledgers, meeting legal and business requirements.",8,Overview,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,233,"Display Name Description Daily Journals Report Lists subledger journal activity for a given period or date range, journal source, entered currency, and journal batch. Report prints detailed subledger journal lines prior to general ledger summarization. Third party and transaction details are also listed for the journal lines. Journal Entries Report Displays detailed information for subledger and general ledger journal entries. Groups report by ledger, journal source, journal category, and event class at submission. Journal Ledger Report Lists the accounting entries with subledger details like transaction number, transaction date, and line description, using flexible sorting options that are provided at report submission. This report provides a real audit trail between general ledger and subledgers to satisfy legal and business requirements. Journals","Display Name
Description
Daily Journals Report
Lists subledger journal activity for a given period or date range, journal source, entered currency, and
journal batch. Report prints detailed subledger journal lines prior to general ledger summarization.
Third party and transaction details are also listed for the journal lines.
Journal Entries Report
Displays detailed information for subledger and general ledger journal entries. Groups report by ledger,
journal source, journal category, and event class at submission.
Journal Ledger Report
Lists the accounting entries with subledger details like transaction number, transaction date, and line
description, using flexible sorting options that are provided at report submission. This report provides
a real audit trail between general ledger and subledgers to satisfy legal and business requirements.
Journals and Third Party Report
Prints all journals posted in Oracle Fusion General Ledger for the accounting period. The report
provides accounting and reporting sequence details, detailed subledger accounting entry lines
reporting level regardless of the ledger journals summarization. Assists in verifying that all journals
are accurately recorded in chronological order with no gaps. It uses legal sequencing rules for both
accounting entries and source documents.
Subledger Detail Journal Report
Displays information about the posted general ledger journal batches that originate from Oracle Fusion
Receivables and Oracle Fusion Payables subledgers. The report prints subledger details like transaction
number, transaction date, transaction amount in entered and ledger currency.
Display Name
Description
Accounting Event Diagnostic Report
Shows the transaction data used in accounting. The data is collected when the profile option SLA:
Enable Diagnostics is set and the Create Accounting process is run.
Subledger Accounting Method Setups
Report
Displays the accounting setups for a subledger application and accounting method.
Subledger Period Close Exceptions Report
Lists all accounting events and journal entries that fail period close validation. Groups report by ledger,
period, journal source, journal category, and event class at submission.",
implementing-accounting-hub,7,Subledger Accounting Reporting,Generating Allocations and Periodic Entries Manually,"The Report Prints and Third Party Report print all Oracle Fusion General Ledger journals for an accounting period, providing sequence details and verifying accuracy. The Subledger Detail Journal Report displays posted journal batches from Oracle Fusion Receivables and Payables subledgers, including transaction numbers and amounts.",7,Definition,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,233,"and Third Party Report Prints all journals posted in Oracle Fusion General Ledger for the accounting period. The report provides accounting and reporting sequence details, detailed subledger accounting entry lines reporting level regardless of the ledger journals summarization. Assists in verifying that all journals are accurately recorded in chronological order with no gaps. It uses legal sequencing rules for both accounting entries and source documents. Subledger Detail Journal Report Displays information about the posted general ledger journal batches that originate from Oracle Fusion Receivables and Oracle Fusion Payables subledgers. The report prints subledger details like transaction number, transaction date, transaction amount in entered and ledger currency. Other Subledger Accounting Reports This table contains a listing of other Subledger Accounting reports.",,
implementing-accounting-hub,7,Subledger Accounting Reporting,Generating Allocations and Periodic Entries Manually,"The Oracle Reports display transaction data for accounting, subledger application setups, and period close exceptions, while allowing users to run predefined reports by navigating to the Scheduled Processes work area.",12,Tips,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,233,"Display Name Description Accounting Event Diagnostic Report Shows the transaction data used in accounting. The data is collected when the profile option SLA: Enable Diagnostics is set and the Create Accounting process is run. Subledger Accounting Method Setups Report Displays the accounting setups for a subledger application and accounting method. Subledger Period Close Exceptions Report Lists all accounting events and journal entries that fail period close validation. Groups report by ledger, period, journal source, journal category, and event class at submission. To run predefined reports, navigate to the Scheduled Processes work area and follow these steps: 1. Click the Schedule New Process button 2. Search on the process name. 3. Enter your parameters. 4. Enter your process options and schedule.",,
implementing-accounting-hub,7,Subledger Accounting Reporting,Generating Allocations and Periodic Entries Manually,"In Oracle Fusion Subledger Accounting, subject areas are used to select columns for analysis, with two specific subject areas being ""Subledger Accounting- Journals Real Time"" and ""Subledger Accounting - Supporting References Real Time"". Subject areas are based on business objects or facts, such as journal information.",6,Overview,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,234,"Subledger Accounting Subject Areas, Folders, and Attributes To create real-time analyses for Oracle Fusion Subledger Accounting you should be familiar with subject areas, folders, and attributes. Subject Areas To create an analysis, you begin by selecting a subject area from which you select columns of information to include in the analysis. For example, to create an analysis of journal information, you begin by selecting a Subledger Accounting- Journals Real Time subject area. Subject areas are based around a business object or fact. In this example, the subject area is based on the column in the subledger entries tables. Subledger Accounting has 2 specific subject areas: - Subledger Accounting- Journals Real Time - Subledger Accounting - Supporting References Real Time Folders",,
implementing-accounting-hub,7,Subledger Accounting Reporting,Generating Allocations and Periodic Entries Manually,"Fact folders contain measurable numeric values, while dimension folders hold attribute and hierarchical columns like journal name and accounting period. Each subject area has its own fact and dimension folders, with some common folders appearing across multiple areas.",10,Definition,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,234,"Each subject area has one fact folder and a number of dimension folders. Fact folders contain attributes that can be measured, meaning that they're numeric values like journal debit and credit amounts. Fact folders are in the list of folders and are usually named after the subject area. Dimension folders contain attribute and hierarchical columns like journal name and accounting period. Some folders appear in more than one subject area, such as Time. These are referred to as common folders or common dimensions. Each folder within a subject area may have a different level of granularity. For example: - Accounting Class has accounting class attributes. - Bill-to Customer has subfolders and attributes within the subfolders. Attributes Finally, each dimension folder",,
implementing-accounting-hub,7,Subledger Accounting Reporting,Generating Allocations and Periodic Entries Manually,"The figure shows the structure of subject areas, including ""Subledger Accounting - Journals Real Time"", with associated folders and attributes such as balance type and posting date. The illustration provides a visual representation of this organizational hierarchy.",3,Note,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,234,"contains attributes (columns), such as balance type and posting date. This figure illustrates the structure of subject areas, folders, and attributes. This figure illustrates the subject area listing that includes the Subledger Accounting - Journals Real Time subject area, folders, and attributes.",,
implementing-accounting-hub,7,Subledger Accounting Reporting,Generating Allocations and Periodic Entries Manually,"The illustration shows components for Subledger Accounting, including subject area, journals, dimension, and presentation folders for accounting class and journals. Measures include various amounts, such as accounted and entered amounts, along with statistical and unrounded values.",2,Overview,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,235,"The figure illustrates these components: - Subject area: Subledger Accounting - Journals Real Time - Dimension - Presentation Folder: Accounting Class - Dimension - Attributes: Accounting Class Code, Accounting Class Description and Accounting Class Meaning. - Fact - Presentation Folder: Journals - Fact - Measures: Journal Line Accounted Amount CR, Journal Line Accounted Amount DR, Journal Line Entered Amount CR, Journal Line Entered Amount DR, Journal Line Statistical Amount, Unrounded Accounted Amount CR, Unrounded Accounted Amount DR, Unrounded Entered Amount CR, and Unrounded Entered Amount DR.",,
implementing-accounting-hub,7,Subledger Accounting Reporting,Generating Allocations and Periodic Entries Manually,"The Create Multiperiod Accounting Execution Report is automatically generated when submitting the Create Multiperiod Accounting process. To recreate this report, resubmit the original process with the same request ID and no intervening processes with the same criteria.",7,Instruction,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,236,"Related Topics - How Data Is Structured for Analytics Access the Create Multiperiod Accounting Execution Report When you submit the Create Multiperiod Accounting process, the Create Multiperiod Accounting Execution Report is automatically submitted. In this report, you can see entries created by the Create Multiperiod Accounting process. Here is what you do to recreate a Create Multiperiod Accounting Execution Report. - Submit the Create Multiperiod Accounting process. - Use the same request identifier of the required Create Multiperiod Accounting process that was run previously by the same user. Also, no other Create Multiperiod Accounting process should have been run with the same criteria. To get the best performance, we recommend using the predefined version of the data model and report.",,
implementing-accounting-hub,7,Subledger Accounting Reporting,Generating Allocations and Periodic Entries Manually,"To remove customizations from the Create Multiperiod Accounting Execution Report, log into BI Publisher Enterprise and delete the report and its associated data model from the Shared Folders. This process allows for resetting the customization to its original state.",10,Instruction,Chapter 7 | Implementing Accounting Hub | Oracle Fusion Cloud Financials | Subledger Accounting,236,"Here are the steps you need to take to remove any customizations already made to the Create Multiperiod Accounting Execution Report:: 1. Log in to BI Publisher Enterprise through the BI Publisher URL. 2. Locate /Shared Folders/Custom/Financials/Fusion Accounting Hub in the Folders pane. 3. Delete Create Multiperiod Accounting Execution Report from this folder. 4. Delete Create Multiperiod Accounting Data Model under/Shared Folders/Custom/Financials/Fusion Accounting Hub/Data Models folder. Related Topics - Multiperiod Accounting - Considerations for Multiperiod Accounting - Example of Multiperiod Accounting Use the Supporting References Report In this procedure, you create and view the supporting references report in OTBI (Oracle Transactional Business Intelligence). Create a Supporting References Report Before you create a supporting reference report, you must ensure that supporting",,
